4757894056	1000005001
1044285651812839424	1000078041421434880
29447428	1000122949645586432
16352975	1000198128526659584
875023529892335616	1000218878
322622115	1000230050736701441
1044285651812839424	1000413742423781376
131042172	1000416326194810881
24955120	1000417870814351365
614600545	1000563587809624065
150289183	1000644295890784258
29090182	10006492
2584811842	1000763340866621440
3019991748	100077645
766492578653110272	1000780428188434432
75038849	1001016014384128000
184923804	1001113010612703232
1044285651812839424	1001142369792811009
2577730025	1001170046897524737
2786188909	1001210742694084608
333951946	1001212559448567810
3063629509	1001266627432792064
75038849	1001286160478556161
2218592335	1001409548832395265
242808620	1001477981460664320
18218403	1001498767525335040
3308894989	100150340
1088636220014350336	100150576
25868334	1001563985098035200
1011581275851943938	1001775960763588608
1103424042911105035	1001858877921652736
1419238811150782465	1001859866
16352975	1001993047591342080
1249734659237437440	1002037376
1381710088466018304	1002156933506392065
1335822241234358274	1002161334060920833
2254180266	1002361483169226752
1164487040	1002369033130401792
22996614	1002420947524247552
49445627	1002561836204593152
246413553	1002586533357072386
42769304	1002586812
3887118558	1002613910
783492048850595840	1002658998078799872
1335822241234358274	1002681671584567297
2556967117	1002755560582860802
196740371	1002859582153207808
215475487	1002894078915194880
16352975	1002897401001205760
17667706	1002912268961529856
150917061	1002982041229709314
1458464754624712704	100301510
1173623155	1003084294938681344
1335822241234358274	1003215786427772928
1060440219097423872	1003232047228432385
1044285651812839424	100331858
184923804	1003423164481728513
309570860	100346356
875023529892335616	100348291
388618787	100348350
309570860	1003687695636402176
17183476	1003733434957684736
506071299	1003753267044597760
2530758806	1003768132660494343
2984330006	1003795430482771968
846389432	1003809552800731137
812856917458583553	1003987640427769857
3153606956	10040082
267294336	1004025543614959619
935349971129311233	1004047139062755328
1028022611324747776	1004065528871247872
2676799425	1004198262
242808620	1004256811
1071890635462975490	1004339244
322622115	1004431718911180800
308759465	1004461179702599686
135624348	1004467275750141953
981436419087523840	1004502282736525312
1249734659237437440	1004681701644091392
790139850	1004689374221623297
86010091	1004694289
977710998	1004697063974633472
17667706	1004704254974496768
531521235	1004728196665958400
506071299	100482942
192374137	1004844064389378048
2984330006	1004856975274885121
1249734659237437440	1004913473208406019
1155192156	1004915164963954688
3153606956	1004927923
309570860	100492801
3063629509	1004956382
18474950	1005058020
18501381	100509703
308759465	1005143989253824515
177400353	1005237882
2574271742	1005248964
4836947745	1005435280948715525
2556967117	1005443237425942529
29188599	100545608
1448257346480791558	1005496562234118145
1410091673619623938	1005532919786606597
2156874201	100561484
42091962	1005681134884122624
19913106	1005713604
1071890635462975490	1005799404656365568
1263391922657337345	1005815296085520384
77726331	1005896143
1100059770579550210	100592511
52497540	1006003024492285952
1349939191476469762	1006011269894328320
981436419087523840	1006016239053881344
267294336	1006028659
826615125297680384	1006047614746234880
2800413166	1006081536
2556967117	1006181810177544192
713338984357695488	1006223261401800704
759139127065513984	1006251576
631283641	1006338027076161537
309570860	1006485906725859329
1423314229696864258	1006549012219092992
3308894989	1006603797970317312
1417952253449842692	1006622911598350336
184923804	100663115
18474950	1006636231273385984
45379403	1006670661505507328
18501381	100668146
1432590419301474304	1006779199
1486065115157843968	1006942222980268033
192374137	1006967125754331136
34120448	1006992857381474305
86010091	1007085018001428481
1468335170315251712	1007195580
551483643	1007246490698301440
17183476	1007266297
77726331	1007269733316677639
2984330006	1007396563474309120
1155192156	1007591144
16352975	1007637736487038976
49445627	1007646909958324224
2530758806	1007654298862354434
3613895055	1007655855519514624
629280862	100783877
1475643712596168706	1007910588
42091962	1007928821251620865
17183476	1007945678000140289
1489491610656292866	1008000044
309570860	1008047417999032320
1249734659237437440	1008292480041799680
2984330006	1008466020107866113
875023529892335616	100847526
1079009826833862656	1008620713174028288
1011581275851943938	1008738336
242808620	1008760087341514758
506071299	1008761901503975425
783492048850595840	1008766544644485120
3153606956	1008787055223214081
2783787047	1008831630021218304
981310761862606848	100887036
16352975	1008955495
3026302961	1009020279190781954
73775991	100902907
997528560482050048	1009033756399763459
2783787047	1009076054944829440
16352975	1009095043
1347898200183681024	100911222
1168301126959161347	1009117985506656256
1473384969699569669	1009311977544568832
629280862	100934451
77726331	1009501419035119616
192374137	1009577803304656896
36902944	1009592428117086208
22996614	1009631625523712000
1473384969699569669	1009648763265339392
1473384969699569669	1009709903634579456
3153606956	100975395
817979601653735424	1009827189410365440
2189523500	1010061655235940352
1591345968	101017453
629280862	1010234888
2783787047	1010250534350151681
1468335170315251712	101043870
2556967117	1010760022744129538
4213849704	1010890262434889734
744389376323444736	1011013667188436992
1085717175804022785	1011224009759973377
49445627	1011243390044958721
30775128	1011282078942617601
135624348	1011418918567792641
1230746879698165762	1011454245521051649
1275462892591202304	1011554833860562945
29188599	1011580472709787648
950215424981028864	1011777828696625153
1308267623327518725	1011887054345592833
51062804	1011905119032696832
2156874201	101192713
309570860	1011967081
1591345968	1012020753246621696
75038849	1012108315000623104
527445533	1012157576
45379403	1012201853877186562
309570860	101222700
1215620894795673600	1012393916346392576
302984766	1012426446
1387010761994682371	1012636248341647360
3019991748	10126672
4540112892	1012726768665427968
184923804	1012745263671226369
1220498873778626561	1012763786
1028022611324747776	1013072491319910401
790139850	1013095489237995520
1044285651812839424	1013237847451684865
17667706	1013346360
73775991	101336969
14362766	1013378941
34120448	1013399942
1215620894795673600	1013422131177230336
631283641	1013465243635408897
1349939191476469762	1013561301560320001
184923804	1013584655336050688
1100059770579550210	101363114
3613895055	1013685108182638594
267294336	1013737845192888321
135624348	1013784782436790272
1275462892591202304	1013867644506669056
1215620894795673600	1013867852015677440
1335822241234358274	1014200943292936192
16352975	1014216121275289601
1393331109451247616	101422940
16352975	1014235561677205504
943925946	1014261270571372544
2786188909	1014262556
18218403	1014345292819279872
1100125724332171264	1014464913207590913
29188599	1014498961963536384
135624348	1014571652913487872
24955120	1014673393860440064
540688699	1014823178
943925946	1014899435690741762
1471037967926018051	1014916556709646336
192374137	1014922465
120598755	1014940385498431488
308759465	1014943690366902272
2189523500	1015176926665703425
36902944	1015267052548788224
308759465	1015288783418388481
3018405203	1015399724776640512
21470401	1015526894
997528560482050048	1015655759751806976
940778288871542786	1015662891784179712
2886667320	101567988
982511286	1015736342804742146
1031000589054828544	1015834210328719361
1429344066328801281	1015928505748606977
322622115	101594119
3153606956	1015980289
865041437485936640	1016009303973617669
1220498873778626561	1016104724364513280
73775991	1016211992
122985118	1016220361
246413553	1016366929186115584
1591345968	1016390616190799872
2783787047	1016408818744528896
184923804	1016409968642330626
2279862696	1016420068651962368
42769304	1016613097
1512718628223074306	1016680837222424577
322622115	1016737619894341632
17183476	1016886414313603074
2984330006	1016887304399532032
1403918264145571842	101693250
951915849794781185	1017081510292176896
1347898200183681024	1017187925182869504
723757332	1017192667
1214030844869799936	101721507
1100059770579550210	1017263041870745601
309570860	1017293379418382336
184923804	1017393811402772481
2783787047	1017420700427214848
1088300096666591232	1017475931869536256
1281799524256813056	1017507245226168320
242808620	1017517703014346753
1495980628281638913	1017540973562355712
75038849	1017558422408089600
1183971924986056704	101761562
118166719	1017776651806150656
768594471277596672	1017815060419407877
968008274003005440	1017816919980769280
426361581	1017819745880543238
913059830738427904	1017827828602232832
2676799425	1017863539812380673
1183971924986056704	1017922815255875584
25868334	1018113761176178689
791204911753097216	1018144154445144064
783492048850595840	1018184786
77726331	1018340810
1219763009511284737	1018425398869282817
309570860	101848693
4213849704	1018627848
2886667320	1018660693
1371158317066764301	1018739064000872449
